Term,Year,Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,Illinois,Non-Illinois,Academic Program Code
Fall,2014,120151 ,KP ,545 ,NONE ,5333 ,Engineering Undeclared ,  ,  ,117,73,44,0,66,27,3,8,0,0,3,9,1,4,0,0,30,83,34,10KP5333NONE
Fall,2014,120151 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,456,416,40,0,250,94,5,44,0,0,18,42,3,7,7,1,107,325,131,10KP4048BS
Fall,2014,120151 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,70,57,13,0,19,7,0,1,0,0,0,43,0,0,0,0,7,13,57,10KS4048MS
Fall,2014,120151 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,55,51,4,0,20,2,0,1,0,0,0,32,0,0,0,0,2,12,43,10KS4048PHD
Fall,2014,120151 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,100,91,9,0,45,14,0,10,0,1,0,30,0,0,0,1,14,59,41,10KP0118BS
Fall,2014,120151 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,848,719,129,0,465,130,10,50,3,2,27,156,5,16,6,5,154,554,294,10KP0133BS
Fall,2014,120151 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,175,155,20,0,42,13,1,7,0,0,5,107,0,3,1,0,18,36,139,10KS0133MS
Fall,2014,120151 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,4018 ,BS/MS Mechanical Engineering ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS4018MS
Fall,2014,120151 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,16,13,3,0,9,0,0,0,0,0,0,6,1,0,0,0,1,4,12,10KS0242MS
Fall,2014,120151 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,152,133,19,0,24,3,0,3,0,0,1,120,1,0,0,0,4,11,141,10KS0133PHD
Fall,2014,120151 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,37,28,9,0,13,2,0,1,0,0,1,20,0,0,0,0,3,7,30,10KS0242PHD
Fall,2014,120151 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,250,183,67,0,94,56,0,13,0,0,9,76,2,3,1,0,63,141,109,10KP0130BS
Fall,2014,120151 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3908 ,Ceramics ,8,6,2,0,5,1,0,0,0,0,1,1,0,0,0,0,2,4,4,10KP3908BS
Fall,2014,120151 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3909 ,Electronic Materials ,36,26,10,0,10,10,0,1,0,0,2,13,0,0,0,0,12,18,18,10KP3909BS
Fall,2014,120151 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3910 ,Metals ,27,24,3,0,15,5,1,0,0,0,0,6,0,1,0,0,5,17,10,10KP3910BS
Fall,2014,120151 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3911 ,Biomaterials ,19,11,8,0,5,2,1,1,0,0,5,5,0,1,0,2,7,13,6,10KP3911BS
Fall,2014,120151 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3912 ,Polymer ,42,20,22,0,24,8,0,0,0,0,2,8,0,0,0,0,10,28,14,10KP3912BS
Fall,2014,120151 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,25,14,11,0,8,1,1,0,0,0,1,14,0,1,0,0,2,4,21,10KS0130MS
Fall,2014,120151 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,10KS5012MS
Fall,2014,120151 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,5012 ,BS/MS Materials Science & Eng ,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,10KS5012MS
Fall,2014,120151 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,141,104,37,0,42,3,1,3,0,0,2,90,0,1,0,0,5,9,132,10KS0130PHD
Fall,2014,120151 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,905,816,89,0,312,239,12,46,0,2,29,258,7,16,4,2,268,449,456,10KP0109BS
Fall,2014,120151 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,1015,886,128,1,309,252,21,39,1,1,20,361,11,24,5,2,273,451,564,10KP0115BS
Fall,2014,120151 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,238,205,33,0,50,34,3,5,0,1,2,140,3,3,0,1,36,44,194,10KS1200MS
Fall,2014,120151 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,266,231,35,0,61,16,4,4,0,0,2,178,1,4,1,1,17,38,228,10KS1200PHD
Fall,2014,120151 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,49,40,9,0,32,4,2,5,0,0,1,5,0,2,0,0,5,34,15,10KP5183BS
Fall,2014,120151 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",59,49,10,0,35,9,2,6,0,0,5,2,0,3,0,1,15,49,10,10KP5183BS
Fall,2014,120151 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,20,19,1,0,14,2,0,3,0,0,0,1,0,0,0,0,2,15,5,10KP5183BS
Fall,2014,120151 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",10,7,3,0,5,4,0,0,0,0,1,0,0,0,0,0,5,10,0,10KP5183BS
Fall,2014,120151 ,KP ,973 ,MS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,17,17,0,0,14,1,0,0,0,0,0,2,0,0,0,0,1,12,5,10KS5183MS
Fall,2014,120151 ,KP ,973 ,PHD ,0139 ,Nuclear Engineering ,  ,  ,4,3,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,2,10KS0139PHD
Fall,2014,120151 ,KP ,973 ,PHD ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,48,45,3,0,16,2,1,0,0,0,0,29,0,1,0,0,2,11,37,10KS5183PHD
Fall,2014,120151 ,KR ,447 ,NDEG ,0067 ,Nondegree ,  ,  ,18,7,11,0,2,0,1,0,0,0,0,14,1,1,0,0,1,3,15,10KR0067NDEG
Fall,2014,120151 ,KR ,495 ,AD ,0265 ,Music ,  ,  ,5,2,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,10KS0265AD
Fall,2014,120151 ,KR ,495 ,AMUSD ,0265 ,Music ,  ,  ,8,5,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,3,5,10KS0265AMUS
Fall,2014,120151 ,KR ,495 ,AMUSD ,0265 ,Music ,3930 ,Choral Music ,11,6,5,0,6,1,0,0,0,0,0,4,0,0,0,0,1,2,9,10KS0265AMUS
Fall,2014,120151 ,KR ,495 ,AMUSD ,0265 ,Music ,5110 ,Performance and Literature ,137,43,94,0,36,4,2,8,0,0,0,85,2,3,0,0,4,23,114,10KS0265AMUS
Fall,2014,120151 ,KR ,495 ,AMUSD ,0265 ,Music ,5111 ,Music Composition ,15,12,3,0,5,1,0,0,0,0,0,9,0,0,0,0,1,0,15,10KS0265AMUS
Fall,2014,120151 ,KR ,495 ,AMUSD ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,10KS0265AMUS
Fall,2014,120151 ,KR ,495 ,AMUSD ,0265 ,Music ,5118 ,Jazz Performance ,26,23,3,0,17,1,1,1,0,0,0,6,0,1,0,0,1,9,17,10KS0265AMUS
Fall,2014,120151 ,KR ,495 ,AMUSD ,0265 ,Music ,5315 ,Instrmntl Conducting Orchestra ,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10KS0265AMUS
Fall,2014,120151 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,23,15,8,0,15,4,1,1,0,0,0,2,0,2,0,0,4,19,4,10KR0265BA
Fall,2014,120151 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,41,10,31,0,32,3,0,2,0,0,3,1,0,1,2,0,4,40,1,10KR3930BME
Fall,2014,120151 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,96,44,52,0,79,3,2,9,0,0,2,1,0,2,0,0,6,86,10,10KR3931BME
Fall,2014,120151 ,KR ,495 ,BME ,0168 ,Music Education ,3932 ,Elementary General Music ,9,2,7,0,8,0,0,1,0,0,0,0,0,0,0,0,0,9,0,10KR3932BME
Fall,2014,120151 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,21,4,17,0,15,2,1,2,0,0,1,0,0,1,0,0,3,16,5,10KR0157BMUS
Fall,2014,120151 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,68,32,36,0,44,5,2,5,1,0,3,8,0,4,2,0,8,51,17,10KR0158BMUS
Fall,2014,120151 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,7,6,1,0,4,0,0,1,0,0,1,1,0,0,0,0,1,4,3,10KR0159BMUS
Fall,2014,120151 ,KR ,495 ,BMUS ,0160 ,Music History ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KR0160BMUS
Fall,2014,120151 ,KR ,495 ,BMUS ,0161 ,Open Studies ,  ,  ,3,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,1,3,0,10KR0161BMUS
Fall,2014,120151 ,KR ,495 ,BMUS ,1481 ,Musicology ,  ,  ,2,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,0,10KR1481BMUS
Fall,2014,120151 ,KR ,495 ,BMUS ,5045 ,Jazz Performance ,  ,  ,25,23,2,0,17,0,4,0,0,0,1,1,2,4,0,1,1,21,4,10KR5045BMUS
Fall,2014,120151 ,KR ,495 ,EDD ,0168 ,Music Education ,  ,  ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0168EDD
Fall,2014,120151 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,5,1,4,0,4,0,1,0,0,0,0,0,0,1,0,0,0,4,1,10KS0168MME
Fall,2014,120151 ,KR ,495 ,MMUS ,0265 ,Music ,  ,  ,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,10KS0265MMUS
Fall,2014,120151 ,KR ,495 ,MMUS ,0265 ,Music ,3930 ,Choral Music ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0265MMUS
Fall,2014,120151 ,KR ,495 ,MMUS ,0265 ,Music ,5110 ,Performance and Literature ,52,23,29,0,34,2,2,4,1,0,0,7,2,3,2,0,2,9,43,10KS0265MMUS
Fall,2014,120151 ,KR ,495 ,MMUS ,0265 ,Music ,5111 ,Music Composition ,8,7,1,0,3,1,0,0,0,0,0,4,0,0,0,0,1,1,7,10KS0265MMUS
Fall,2014,120151 ,KR ,495 ,MMUS ,0265 ,Music ,5113 ,Musicology ,7,6,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10KS0265MMUS
Fall,2014,120151 ,KR ,495 ,MMUS ,0265 ,Music ,5114 ,Piano Pedagogy ,7,1,6,0,3,0,0,0,0,0,0,4,0,0,0,0,0,2,5,10KS0265MMUS
Fall,2014,120151 ,KR ,495 ,MMUS ,0265 ,Music ,5115 ,Instrumental Conducting (Band) ,3,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,2,10KS0265MMUS
Fall,2014,120151 ,KR ,495 ,MMUS ,0265 ,Music ,5116 ,Instrumental Conducting (Orch) ,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10KS0265MMUS
Fall,2014,120151 ,KR ,495 ,MMUS ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,10KS0265MMUS
Fall,2014,120151 ,KR ,495 ,MMUS ,0265 ,Music ,5118 ,Jazz Performance ,12,9,3,0,8,1,1,0,0,0,1,1,0,1,0,0,2,6,6,10KS0265MMUS
Fall,2014,120151 ,KR ,495 ,PHD ,0168 ,Music Education ,  ,  ,7,6,1,0,6,1,0,0,0,0,0,0,0,0,0,0,1,5,2,10KS0168PHD
Fall,2014,120151 ,KR ,495 ,PHD ,1481 ,Musicology ,  ,  ,16,9,7,0,14,0,1,0,0,0,0,1,0,1,0,0,0,3,13,10KS1481PHD
Fall,2014,120151 ,KR ,526 ,BFA ,0148 ,Graphic Design ,  ,  ,77,18,59,0,53,10,1,3,0,1,2,6,1,1,0,1,12,69,8,10KR0148BFA
Fall,2014,120151 ,KR ,526 ,BFA ,0149 ,Crafts ,3933 ,Ceramics ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10KR3933BFA
Fall,2014,120151 ,KR ,526 ,BFA ,0149 ,Crafts ,3935 ,Metals ,14,0,14,0,1,3,0,1,0,0,1,8,0,0,2,0,3,4,10,10KR3935BFA
Fall,2014,120151 ,KR ,526 ,BFA ,0150 ,History of Art ,  ,  ,5,0,5,0,4,0,1,0,0,0,0,0,0,1,0,0,0,4,1,10KR0150BFA
Fall,2014,120151 ,KR ,526 ,BFA ,0151 ,Photography ,  ,  ,15,2,13,0,8,1,2,3,0,0,0,1,0,2,0,0,2,14,1,10KR0151BFA
Fall,2014,120151 ,KR ,526 ,BFA ,0152 ,Industrial Design ,  ,  ,111,54,57,0,44,24,5,6,0,0,5,27,0,7,1,0,29,66,45,10KR0152BFA
Fall,2014,120151 ,KR ,526 ,BFA ,0153 ,Painting ,  ,  ,18,4,14,0,11,2,2,0,0,0,0,2,1,2,0,0,2,16,2,10KR0153BFA
Fall,2014,120151 ,KR ,526 ,BFA ,0154 ,Sculpture ,  ,  ,4,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,4,0,10KR0154BFA
Fall,2014,120151 ,KR ,526 ,BFA ,0169 ,Art Education ,  ,  ,28,4,24,0,20,2,0,6,0,0,0,0,0,0,0,0,3,28,0,10KR0169BFA
Fall,2014,120151 ,KR ,526 ,BFA ,5128 ,New Media ,  ,  ,17,11,6,0,4,5,1,1,0,0,2,3,1,3,2,0,5,13,4,10KR5128BFA
Fall,2014,120151 ,KR ,526 ,EDM ,0169 ,Art Education ,  ,  ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS0169EDM
Fall,2014,120151 ,KR ,526 ,MA ,0169 ,Art Education ,  ,  ,3,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,10KS0169MA
Fall,2014,120151 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS0250MA
Fall,2014,120151 ,KR ,526 ,MFA ,0252 ,Art and Design ,  ,  ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,10KS0252MFA
Fall,2014,120151 ,KR ,526 ,MFA ,0252 ,Art and Design ,0254 ,Graphic Design ,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,10KS0254MFA
Fall,2014,120151 ,KR ,526 ,MFA ,0252 ,Art and Design ,0255 ,Industrial Design ,7,1,6,0,1,0,0,0,0,0,0,6,0,0,0,0,0,1,6,10KS0255MFA
Fall,2014,120151 ,KR ,526 ,MFA ,0252 ,Art and Design ,0256 ,Metals ,6,1,5,0,4,0,0,0,0,0,0,1,1,0,0,0,0,2,4,10KS0256MFA
Fall,2014,120151 ,KR ,526 ,MFA ,0252 ,Art and Design ,0257 ,Painting ,9,4,5,0,7,0,0,2,0,0,0,0,0,0,1,0,0,2,7,10KS0257MFA
Fall,2014,120151 ,KR ,526 ,MFA ,0252 ,Art and Design ,0258 ,Photography ,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10KS0258MFA
Fall,2014,120151 ,KR ,526 ,MFA ,0252 ,Art and Design ,0260 ,Sculpture ,6,1,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,4,10KS0260MFA
Fall,2014,120151 ,KR ,526 ,NONE ,4090 ,Art Foundation ,  ,  ,111,29,82,0,45,21,5,14,0,0,4,21,1,5,2,0,25,83,28,10KR4090NONE
Fall,2014,120151 ,KR ,526 ,PHD ,0169 ,Art Education ,  ,  ,13,5,8,0,7,0,0,0,0,0,0,6,0,0,0,0,0,4,9,10KS0169PHD
Fall,2014,120151 ,KR ,526 ,PHD ,0250 ,Art History ,  ,  ,19,0,19,0,12,0,0,2,0,0,0,5,0,1,0,0,0,3,16,10KS0250PHD
Fall,2014,120151 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,  ,  ,65,30,35,0,27,6,1,6,0,0,0,25,0,1,0,0,6,39,26,10KR0156BLA
Fall,2014,120151 ,KR ,569 ,MLA ,0156 ,Landscape Architecture ,  ,  ,38,9,29,0,9,0,0,0,0,0,0,29,0,0,0,0,0,9,29,10KS0156MLA
Fall,2014,120151 ,KR ,569 ,PHD ,0156 ,Landscape Architecture ,  ,  ,13,4,9,0,5,0,0,0,0,0,0,7,1,0,0,0,0,3,10,10KS0156PHD
Fall,2014,120151 ,KR ,733 ,BA ,0155 ,Urban Planning ,  ,  ,84,41,43,0,36,7,8,8,0,0,2,22,1,11,0,0,8,53,31,10KR0155BA
Fall,2014,120151 ,KR ,733 ,MUP ,0155 ,Urban Planning ,  ,  ,51,21,30,0,24,2,2,3,0,0,0,18,2,2,0,0,2,13,38,10KS0155MUP
Fall,2014,120151 ,KR ,733 ,PHD ,0274 ,Regional Planning ,  ,  ,20,14,6,0,5,1,1,1,0,0,2,10,0,3,0,0,1,6,14,10KS0274PHD
Fall,2014,120151 ,KR ,767 ,BS ,0146 ,Architectural Studies ,  ,  ,402,220,182,0,180,48,14,45,0,1,8,104,2,18,3,3,53,276,126,10KR0146BS
Fall,2014,120151 ,KR ,767 ,MARCH ,0249 ,Architecture ,0247 ,Architecture - 2 Yr ,107,66,41,0,63,6,0,9,0,0,0,29,0,0,4,0,6,71,36,10KS0247MARC
Fall,2014,120151 ,KR ,767 ,MARCH ,0249 ,Architecture ,0248 ,Architecture Track 3 ,29,18,11,0,12,4,1,0,0,0,0,10,2,1,0,0,4,14,15,10KS0248MARC
Fall,2014,120151 ,KR ,767 ,MS ,4091 ,Architectural Studies ,  ,  ,5,3,2,0,2,0,0,0,0,0,0,3,0,0,0,0,0,1,4,10KS4091MS
Fall,2014,120151 ,KR ,767 ,PHD ,0249 ,Architecture ,  ,  ,11,7,4,0,4,1,0,1,0,0,0,5,0,0,0,0,1,2,9,10KS0249PHD
Fall,2014,120151 ,KR ,801 ,BFA ,0261 ,Dance ,  ,  ,55,10,45,0,35,4,10,3,0,0,3,0,0,12,0,1,5,39,16,10KR0261BFA
Fall,2014,120151 ,KR ,801 ,MFA ,0261 ,Dance ,  ,  ,13,2,11,0,8,0,3,0,0,0,0,2,0,3,0,0,0,2,11,10KS0261MFA
Fall,2014,120151 ,KR ,883 ,BFA ,0162 ,Theatre ,3980 ,Stage Management ,4,1,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,3,1,10KR3980BFA
Fall,2014,120151 ,KR ,883 ,BFA ,0162 ,Theatre ,3985 ,Theatre Studies ,18,5,13,0,15,0,0,2,0,0,1,0,0,0,0,0,1,18,0,10KR3985BFA
Fall,2014,120151 ,KR ,883 ,BFA ,0162 ,Theatre ,4081 ,Acting ,38,19,19,0,28,0,5,4,0,0,0,0,1,6,0,0,0,35,3,10KR4081BFA
Fall,2014,120151 ,KR ,883 ,BFA ,0162 ,Theatre ,4082 ,Costume Design and Technology ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KR4082BFA
Fall,2014,120151 ,KR ,883 ,BFA ,0162 ,Theatre ,4084 ,Lighting Design ,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KR4084BFA
Fall,2014,120151 ,KR ,883 ,BFA ,0162 ,Theatre ,4085 ,Sound Design and Technology ,3,3,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,3,0,10KR4085BFA
Fall,2014,120151 ,KR ,883 ,BFA ,0162 ,Theatre ,4086 ,Scenic Design ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10KR4086BFA
Fall,2014,120151 ,KR ,883 ,MA ,0162 ,Theatre ,  ,  ,4,2,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,3,10KS0162MA
Fall,2014,120151 ,KR ,883 ,MFA ,0162 ,Theatre ,0271 ,Design and Technology ,45,20,25,0,36,1,0,5,0,0,0,3,0,0,1,0,1,8,37,10KS0271MFA
Fall,2014,120151 ,KR ,883 ,MFA ,0162 ,Theatre ,0272 ,Acting ,8,6,2,0,6,0,0,2,0,0,0,0,0,1,0,0,0,2,6,10KS0272MFA
Fall,2014,120151 ,KR ,883 ,NONE ,0162 ,Theatre ,4080 ,Theatre Foundations ,27,15,12,0,21,0,4,2,0,0,0,0,0,4,0,0,0,23,4,10KR4080NONE
Fall,2014,120151 ,KR ,883 ,PHD ,0162 ,Theatre ,  ,  ,12,5,7,0,7,1,0,0,1,0,0,3,0,0,1,0,1,3,9,10KS0162PHD
Fall,2014,120151 ,KS ,486 ,NDEG ,0067 ,Nondegree ,  ,  ,40,21,19,0,29,2,3,1,0,1,0,4,0,3,0,1,2,32,8,10KS0067NDEG
Fall,2014,120151 ,KS ,913 ,PHD ,5094 ,Informatics ,  ,  ,29,23,6,0,10,2,0,0,0,0,2,15,0,1,0,0,3,11,18,10KS5094PHD
Fall,2014,120151 ,KT ,238 ,PHD ,0279 ,Communications ,  ,  ,9,2,7,0,0,1,2,1,0,0,0,4,1,2,0,0,1,1,8,10KS0279PHD
Fall,2014,120151 ,KT ,238 ,PHD ,5202 ,Communications and Media ,  ,  ,33,12,21,0,7,1,2,2,0,0,2,19,0,3,2,0,3,4,29,10KS5202PHD
Fall,2014,120151 ,KT ,408 ,BS ,0277 ,Advertising ,  ,  ,617,191,426,0,421,52,27,46,0,0,18,48,5,34,5,1,64,538,79,10KT0277BS
Fall,2014,120151 ,KT ,408 ,MS ,0277 ,Advertising ,  ,  ,18,2,16,0,0,3,0,0,0,0,0,15,0,0,0,0,3,1,17,10KS0277MS
Fall,2014,120151 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,  ,  ,5,2,3,0,1,1,0,1,0,0,1,1,0,0,0,0,2,2,3,10KT5201BS
Fall,2014,120151 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,3869 ,Cinema Studies ,41,23,18,0,24,5,1,3,0,0,2,6,0,2,1,0,6,33,8,10KT5201BS
Fall,2014,120151 ,KT ,436 ,BS ,5201 ,Media and Cinema Studies ,5205 ,Media Studies ,50,19,31,0,22,7,2,4,0,0,2,13,0,2,0,0,9,31,19,10KT5201BS
Fall,2014,120151 ,KT ,642 ,BS ,0278 ,Journalism ,  ,  ,77,23,54,0,36,9,12,10,0,0,2,8,0,13,1,0,10,61,16,10KT0278BS
Fall,2014,120151 ,KT ,642 ,BSJ ,0380 ,News-Editorial ,  ,  ,107,32,75,0,70,12,6,10,0,0,4,5,0,7,3,1,16,96,11,10KT0380BSJ
Fall,2014,120151 ,KT ,642 ,BSJ ,0381 ,Broadcast Journalism ,  ,  ,130,41,89,0,75,6,23,15,0,1,6,3,1,27,1,2,10,113,17,10KT0381BSJ
Fall,2014,120151 ,KT ,642 ,MS ,0278 ,Journalism ,  ,  ,9,4,5,0,5,0,1,0,0,0,0,3,0,1,0,0,0,5,4,10KS0278MS
Fall,2014,120151 ,KT ,642 ,MS ,0278 ,Journalism ,5473 ,BS/MS Journalism ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5473MS
Fall,2014,120151 ,KT ,642 ,NDEG ,0278 ,Journalism ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KS0278NDEG
Fall,2014,120151 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,  ,  ,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10KT5284BS
Fall,2014,120151 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5287 ,Advertising ,27,8,19,0,22,1,2,1,0,0,0,1,0,2,0,0,1,26,1,10KT5284BS
Fall,2014,120151 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5288 ,Broadcast Journalism ,6,1,5,0,5,0,0,1,0,0,0,0,0,0,0,0,0,6,0,10KT5284BS
Fall,2014,120151 ,KT ,646 ,BS ,5284 ,Agricultural Communications ,5289 ,News-Editorial Journalism ,6,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,1,10KT5284BS
Fall,2014,120151 ,KT ,934 ,NDEG ,0067 ,Nondegree ,  ,  ,13,6,7,0,5,0,0,1,0,0,0,7,0,0,0,0,0,6,7,10KT0067NDEG
Fall,2014,120151 ,KU ,853 ,JD ,0385 ,Law ,  ,  ,494,288,206,0,263,53,40,46,0,1,12,49,30,49,5,3,61,280,214,10KU0385JD
Fall,2014,120151 ,KU ,853 ,JSD ,0281 ,Law ,  ,  ,10,3,7,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,10,10KS0281JSD
Fall,2014,120151 ,KU ,853 ,LLM ,0281 ,Law ,  ,  ,55,20,35,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,55,10KS0281LLM
Fall,2014,120151 ,KU ,853 ,MSL ,5223 ,Law ,  ,  ,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,10KS5223MSL
Fall,2014,120151 ,KU ,853 ,NDEG ,0385 ,Law ,  ,  ,15,8,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,10KU0385NDEG
Fall,2014,120151 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,84,28,56,0,42,9,5,21,0,0,2,5,0,6,2,0,10,74,10,10KV0340BALA
Fall,2014,120151 ,KV ,241 ,BALAS ,0340 ,Anthropology ,  ,  ,9,1,8,0,6,2,0,0,0,0,1,0,0,0,0,0,3,8,1,10KV8037BALA
Fall,2014,120151 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,10,2,8,0,4,1,2,3,0,0,0,0,0,2,0,0,1,9,1,10KV5043BALA
Fall,2014,120151 ,KV ,241 ,BALAS ,0340 ,Anthropology ,5043 ,Socioculturl & Linguistic Anth ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KV8037BALA
Fall,2014,120151 ,KV ,241 ,BSLAS ,5348 ,Computer Sci & Anthropology ,  ,  ,8,6,2,0,6,2,0,0,0,0,0,0,0,0,0,0,2,5,3,10KV5348BSLA
Fall,2014,120151 ,KV ,241 ,BSLAS ,5348 ,Computer Sci & Anthropology ,  ,  ,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10KV8037BSLA
Fall,2014,120151 ,KV ,241 ,MA ,0340 ,Anthropology ,  ,  ,3,1,2,0,2,0,0,1,0,0,0,0,0,0,1,0,0,2,1,10KS0340MA
