term/year_code,coll,dept,degree,major_code,major_name,conc_code,concentration_name_(if_any),total,by_gender_men,by_gender_women,by_gender_unknown,by_self-reported_race/ethnicity_caucasian,by_self-reported_race/ethnicity_asian_american,by_self-reported_race/ethnicity_african_american,by_self-reported_race/ethnicity_hispanic,by_self-reported_race/ethnicity_native_american,by_self-reported_race/ethnicity_international,by_self-reported_race/ethnicity_unknown,by_residency_illinois,by_residency_non-illinois,academic_program_code,term,year,by_self-reported_race/ethnicity_hawaiian/pacific_isl,by_self-reported_race/ethnicity_multiracial,all_students_including_multiracial_and_hispanic_all_african_american,all_students_including_multiracial_and_hispanic_all_native_american,all_students_including_multiracial_and_hispanic_all_hawaiian/_pac_isl,all_students_including_multiracial_and_hispanic_all_asian,by_self-reported_race/ethnicity_all_african_american,by_self-reported_race/ethnicity_all_native_american,urm_urm
120208 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,1183,962,218,3,301,230,19,38,0,30,547,107,1076,1SKS0112MCSU,fa,20,0,18,30,14,0,709,,,61
120208 ,KP ,434 ,MCS ,0112 ,Computer Science ,5458 ,BS/MCS Computer Science ,48,39,9,0,11,16,0,0,0,20,0,22,26,10KS5458MCS,fa,20,0,1,0,0,0,17,,,0
120208 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,84,56,28,0,5,19,1,1,0,57,1,5,79,10KS0112MS,fa,20,0,0,2,0,0,19,,,2
120208 ,KP ,434 ,MS ,0112 ,Computer Science ,1854 ,CS:BS/MS Program ,7,7,0,0,0,0,0,0,0,7,0,0,7,10KS1854MS,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,434 ,MS ,4026 ,Bioinformatics ,4028 ,Computer Science ,9,5,3,1,0,1,0,0,0,8,0,0,9,10KS4028MS,fa,20,0,0,0,0,0,1,,,0
120208 ,KP ,434 ,NDEG ,0112 ,Computer Science ,  ,  ,7,3,4,0,2,1,2,0,0,0,2,5,2,10KS0112NDEG,fa,20,0,0,3,0,0,2,,,2
120208 ,KP ,434 ,NDEG ,0112 ,Computer Science ,  ,  ,9,6,3,0,3,2,0,0,0,0,4,1,8,1SKS0112NDEU,fa,20,0,0,0,0,0,4,,,0
120208 ,KP ,434 ,PHD ,0112 ,Computer Science ,  ,  ,421,348,73,0,69,40,7,22,0,268,7,21,400,10KS0112PHD,fa,20,0,8,11,3,0,47,,,32
120208 ,KP ,434 ,PHD ,0112 ,Computer Science ,5511 ,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,0,0,0,1,10KS0112PHD,fa,20,0,1,0,1,0,0,,,0
120208 ,KP ,545 ,MS ,5244 ,Financial Engineering ,  ,  ,50,33,17,0,2,0,0,0,0,47,0,3,47,10KS5244MS,fa,20,0,1,0,0,0,1,,,0
120208 ,KP ,545 ,MS ,5244 ,Financial Engineering ,5539 ,Advanced Analytics in IESE ,8,6,2,0,1,1,0,0,0,6,0,2,6,10KS5244MS,fa,20,0,0,0,0,0,1,,,0
120208 ,KP ,545 ,MS ,5244 ,Financial Engineering ,5877 ,Data Analytics in Finance ,11,6,5,0,1,0,0,0,0,10,0,0,11,10KS5244MS,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,545 ,NONE ,5333 ,Engineering Undeclared ,  ,  ,156,95,61,0,41,45,9,40,0,14,3,120,36,10KP5333NONE,fa,20,0,4,11,4,2,51,,,51
120208 ,KP ,615 ,BS ,4048 ,Aerospace Engineering ,  ,  ,547,459,88,0,252,153,7,50,0,54,7,355,192,10KP4048BS,fa,20,0,24,10,4,1,174,,,60
120208 ,KP ,615 ,MENGR ,1211 ,Engineering ,5862 ,Aerospace Systems Engineering ,2,2,0,0,1,1,0,0,0,0,0,2,0,1PKS5862MENG,fa,20,0,0,0,0,0,1,,,0
120208 ,KP ,615 ,MENGR ,1211 ,Engineering ,5862 ,Aerospace Systems Engineering ,9,8,1,0,4,3,0,2,0,0,0,2,7,1PKS5862MENU,fa,20,0,0,0,0,0,3,,,2
120208 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,59,54,5,0,23,5,0,7,0,21,0,17,42,10KS4048MS,fa,20,0,3,0,0,0,8,,,7
120208 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,  ,  ,31,29,2,0,22,2,1,4,0,0,1,5,26,10KS4048MSU,fa,20,0,1,1,0,0,3,,,5
120208 ,KP ,615 ,MS ,4048 ,Aerospace Engineering ,5684 ,BS/MS Aerospace Engineering ,1,1,0,0,1,0,0,0,0,0,0,1,0,10KS5684MS,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,  ,  ,94,81,13,0,32,9,2,5,0,46,0,18,76,10KS4048PHD,fa,20,0,0,3,0,0,9,,,7
120208 ,KP ,615 ,PHD ,4048 ,Aerospace Engineering ,5511 ,Computational Sci & Engr ,3,3,0,0,0,0,0,0,0,3,0,0,3,10KS4048PHD,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,917 ,BS ,0118 ,Engineering Mechanics ,  ,  ,117,103,14,0,38,33,1,8,0,32,0,57,60,10KP0118BS,fa,20,0,5,3,0,0,37,,,10
120208 ,KP ,917 ,BS ,0133 ,Mechanical Engineering ,  ,  ,850,668,182,0,372,202,13,111,0,116,5,561,289,10KP0133BS,fa,20,0,31,26,6,6,230,,,134
120208 ,KP ,917 ,MENGR ,0133 ,Mechanical Engineering ,  ,  ,27,24,3,0,8,3,0,1,0,14,0,9,18,1PKS0133MENG,fa,20,0,1,1,0,0,4,,,2
120208 ,KP ,917 ,MENGR ,0133 ,Mechanical Engineering ,  ,  ,23,21,2,0,13,3,0,2,0,0,4,11,12,1PKS0133MENU,fa,20,0,1,0,0,0,7,,,2
120208 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,41,36,5,0,3,2,0,2,0,32,1,5,36,10KS0133MS,fa,20,0,1,0,1,0,2,,,2
120208 ,KP ,917 ,MS ,0133 ,Mechanical Engineering ,  ,  ,7,6,1,0,6,0,0,0,0,0,0,3,4,10KS0133MSU,fa,20,0,1,0,0,0,1,,,0
120208 ,KP ,917 ,MS ,0242 ,Theoretical & Applied Mechans ,  ,  ,1,1,0,0,0,0,0,0,0,1,0,0,1,10KS0242MS,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,  ,  ,294,241,53,0,54,9,2,5,0,219,1,28,266,10KS0133PHD,fa,20,0,4,3,0,0,13,,,7
120208 ,KP ,917 ,PHD ,0133 ,Mechanical Engineering ,5511 ,Computational Sci & Engr ,5,4,1,0,0,0,0,0,0,5,0,0,5,10KS0133PHD,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,  ,  ,17,15,2,0,5,2,0,0,0,10,0,1,16,10KS0242PHD,fa,20,0,0,0,0,0,2,,,0
120208 ,KP ,917 ,PHD ,0242 ,Theoretical & Applied Mechans ,5511 ,Computational Sci & Engr ,4,3,1,0,0,1,0,0,0,3,0,0,4,10KS0242PHD,fa,20,0,0,0,0,0,1,,,0
120208 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,  ,  ,314,222,92,0,108,83,4,19,0,80,3,169,145,10KP0130BS,fa,20,1,16,5,1,2,99,,,25
120208 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3911 ,Biomaterials ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KP3911BS,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,919 ,BS ,0130 ,Materials Science & Engr ,3912 ,Polymer ,1,1,0,0,0,0,0,0,0,1,0,0,1,10KP3912BS,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,  ,  ,35,28,7,0,1,0,1,2,0,31,0,1,34,10KS0130MS,fa,20,0,0,1,0,0,0,,,3
120208 ,KP ,919 ,MS ,0130 ,Materials Science & Engr ,5511 ,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,1,0,0,1,10KS0130MS,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,  ,  ,159,110,49,0,38,17,2,2,0,98,0,5,154,10KS0130PHD,fa,20,0,2,2,0,0,19,,,4
120208 ,KP ,919 ,PHD ,0130 ,Materials Science & Engr ,5511 ,Computational Sci & Engr ,3,2,1,0,0,1,0,0,0,1,0,0,3,10KS0130PHD,fa,20,0,1,0,0,0,2,,,0
120208 ,KP ,933 ,BS ,0109 ,Computer Engineering ,  ,  ,1140,966,174,0,273,489,11,57,0,254,16,509,631,10KP0109BS,fa,20,0,40,19,4,3,533,,,75
120208 ,KP ,933 ,BS ,0115 ,Electrical Engineering ,  ,  ,813,682,131,0,263,266,16,44,0,181,16,392,421,10KP0115BS,fa,20,0,27,21,0,5,291,,,68
120208 ,KP ,933 ,MENGR ,1200 ,Electrical & Computer Engr ,  ,  ,107,90,17,0,6,14,0,0,0,87,0,10,97,1PKS1200MENG,fa,20,0,0,0,0,0,14,,,0
120208 ,KP ,933 ,MENGR ,1200 ,Electrical & Computer Engr ,  ,  ,5,5,0,0,1,3,0,0,0,1,0,1,4,1PKS1200MENU,fa,20,0,0,0,0,0,3,,,0
120208 ,KP ,933 ,MENGR ,1200 ,Electrical & Computer Engr ,5579 ,BS/MENG ECE ,5,4,1,0,0,0,0,0,0,5,0,0,5,1PKS5579MENG,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,  ,  ,154,122,32,0,33,21,2,0,0,96,0,27,127,10KS1200MS,fa,20,0,2,2,0,0,23,,,2
120208 ,KP ,933 ,MS ,1200 ,Electrical & Computer Engr ,5511 ,Computational Sci & Engr ,2,0,2,0,0,0,0,0,0,2,0,0,2,10KS1200MS,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,  ,  ,354,294,60,0,51,25,2,2,0,271,1,33,321,10KS1200PHD,fa,20,0,2,2,0,0,27,,,4
120208 ,KP ,933 ,PHD ,1200 ,Electrical & Computer Engr ,5511 ,Computational Sci & Engr ,2,2,0,0,0,0,0,0,0,2,0,0,2,10KS1200PHD,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,75,61,14,0,46,9,2,5,0,6,3,57,18,10KP5183BS,fa,20,0,4,2,0,2,13,,,10
120208 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3913 ,"Power, Safety, and the Environ ",23,20,3,0,14,2,0,3,0,1,0,21,2,10KP5183BS,fa,20,0,3,0,0,0,6,,,3
120208 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3914 ,Plasma and Fusion Sci and Engr ,13,13,0,0,8,3,0,1,0,0,0,7,6,10KP5183BS,fa,20,0,1,0,1,0,4,,,1
120208 ,KP ,973 ,BS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",3915 ,"Radiol, Medical, & Instr Apps ",3,2,1,0,3,0,0,0,0,0,0,3,0,10KP5183BS,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,973 ,MENGR ,1211 ,Engineering ,5863 ,Plasma Engineering ,6,5,1,0,1,0,0,2,0,2,0,2,4,1PKS5863MENG,fa,20,0,1,0,0,0,1,,,2
120208 ,KP ,973 ,MS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,31,25,6,0,19,2,0,0,0,8,1,12,19,10KS5183MS,fa,20,0,1,0,0,0,3,,,0
120208 ,KP ,973 ,MS ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",5511 ,Computational Sci & Engr ,2,2,0,0,0,0,0,0,0,2,0,0,2,10KS5183MS,fa,20,0,0,0,0,0,0,,,0
120208 ,KP ,973 ,PHD ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",  ,  ,52,48,4,0,20,4,0,2,0,26,0,16,36,10KS5183PHD,fa,20,0,0,0,0,0,4,,,2
120208 ,KP ,973 ,PHD ,5183 ,"Nuclear, Plasma, Radiolgc Engr ",5511 ,Computational Sci & Engr ,9,6,3,0,0,0,0,0,0,9,0,0,9,10KS5183PHD,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,447 ,NDEG ,0067 ,Nondegree ,  ,  ,18,10,7,1,12,2,2,1,0,0,0,18,0,10KR0067NDEG,fa,20,0,1,3,0,0,2,,,4
120208 ,KR ,495 ,AD ,0265 ,Music ,  ,  ,8,3,5,0,0,3,0,0,0,4,0,1,7,10KS0265AD,fa,20,0,1,0,0,0,4,,,0
120208 ,KR ,495 ,AMUSD ,0265 ,Music ,3930 ,Choral Music ,7,6,1,0,5,0,0,0,0,2,0,2,5,10KS0265AMUS,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,495 ,AMUSD ,0265 ,Music ,5110 ,Performance and Literature ,92,37,55,0,34,7,1,6,0,42,0,15,77,10KS0265AMUS,fa,20,0,2,2,2,0,7,,,8
120208 ,KR ,495 ,AMUSD ,0265 ,Music ,5111 ,Music Composition ,12,9,3,0,8,1,0,0,0,3,0,3,9,10KS0265AMUS,fa,20,0,0,0,0,0,1,,,0
120208 ,KR ,495 ,AMUSD ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,4,3,1,0,3,0,0,0,0,1,0,0,4,10KS0265AMUS,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,495 ,AMUSD ,0265 ,Music ,5118 ,Jazz Performance ,28,25,3,0,20,0,2,1,0,4,0,10,18,10KS0265AMUS,fa,20,0,1,2,0,0,1,,,3
120208 ,KR ,495 ,AMUSD ,0265 ,Music ,5314 ,Instrmntl Conducting Wind Band ,2,1,1,0,2,0,0,0,0,0,0,0,2,10KS0265AMUS,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,495 ,AMUSD ,0265 ,Music ,5315 ,Instrmntl Conducting Orchestra ,1,1,0,0,1,0,0,0,0,0,0,0,1,10KS0265AMUS,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,495 ,BA ,0265 ,Music ,  ,  ,49,30,19,0,20,10,3,7,0,6,0,36,13,10KR0265BA,fa,20,0,3,5,0,0,15,,,11
120208 ,KR ,495 ,BMA ,5646 ,Lyric Theatre ,  ,  ,17,4,13,0,13,1,0,2,0,0,1,12,5,10KR5646BMA,fa,20,0,0,0,0,0,1,,,2
120208 ,KR ,495 ,BMA ,5646 ,Lyric Theatre ,5645 ,Performance ,5,1,4,0,3,0,0,0,0,0,0,4,1,10KR5646BMA,fa,20,0,2,1,0,1,0,,,2
120208 ,KR ,495 ,BME ,0168 ,Music Education ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,1,0,10KR0168BME,fa,20,0,0,0,0,0,0,,,1
120208 ,KR ,495 ,BME ,0168 ,Music Education ,3930 ,Choral Music ,30,8,22,0,20,2,2,6,0,0,0,30,0,10KR3930BME,fa,20,0,0,3,0,0,3,,,8
120208 ,KR ,495 ,BME ,0168 ,Music Education ,3931 ,Instrumental Music ,106,54,52,0,61,11,2,23,0,2,0,98,8,10KR3931BME,fa,20,0,7,6,1,0,17,,,27
120208 ,KR ,495 ,BME ,0168 ,Music Education ,3932 ,Elementary General Music ,6,0,6,0,3,2,0,0,0,0,0,6,0,10KR3932BME,fa,20,0,1,0,0,0,3,,,0
120208 ,KR ,495 ,BME ,0168 ,Music Education ,5593 ,Technology ,7,4,3,0,5,0,1,1,0,0,0,7,0,10KR5593BME,fa,20,0,0,1,0,0,0,,,2
120208 ,KR ,495 ,BME ,0168 ,Music Education ,5873 ,General Music ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KR5873BME,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,495 ,BMUS ,0157 ,Voice ,  ,  ,21,4,17,0,10,3,1,3,0,1,1,15,6,10KR0157BMUS,fa,20,0,2,2,2,0,5,,,5
120208 ,KR ,495 ,BMUS ,0158 ,Instrumental Music ,  ,  ,75,39,36,0,41,15,1,10,0,3,0,55,20,10KR0158BMUS,fa,20,0,5,4,1,0,19,,,13
120208 ,KR ,495 ,BMUS ,0159 ,Music Composition ,  ,  ,12,10,2,0,6,3,0,1,0,1,0,10,2,10KR0159BMUS,fa,20,0,1,1,1,0,3,,,2
120208 ,KR ,495 ,BMUS ,0161 ,Open Studies ,  ,  ,7,2,5,0,5,1,1,0,0,0,0,7,0,10KR0161BMUS,fa,20,0,0,1,0,0,1,,,1
120208 ,KR ,495 ,BMUS ,1481 ,Musicology ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KR1481BMUS,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,495 ,BMUS ,5045 ,Jazz Performance ,  ,  ,27,23,4,0,15,2,4,3,0,1,0,21,6,10KR5045BMUS,fa,20,0,2,4,0,0,4,,,7
120208 ,KR ,495 ,BS ,5639 ,Computer Science and Music ,  ,  ,19,16,3,0,8,5,0,2,0,4,0,8,11,10KR5639BS,fa,20,0,0,0,0,0,5,,,2
120208 ,KR ,495 ,MME ,0168 ,Music Education ,  ,  ,8,4,4,0,5,0,1,2,0,0,0,7,1,10KS0168MME,fa,20,0,0,1,0,0,0,,,3
120208 ,KR ,495 ,MMUS ,0265 ,Music ,3930 ,Choral Music ,4,2,2,0,3,0,0,0,0,0,0,0,4,10KS0265MMUS,fa,20,0,1,0,1,0,0,,,0
120208 ,KR ,495 ,MMUS ,0265 ,Music ,5110 ,Performance and Literature ,60,28,32,0,34,2,2,7,0,11,0,14,46,10KS0265MMUS,fa,20,0,4,4,1,0,5,,,10
120208 ,KR ,495 ,MMUS ,0265 ,Music ,5111 ,Music Composition ,6,4,2,0,1,0,2,1,0,2,0,1,5,10KS0265MMUS,fa,20,0,0,3,0,0,0,,,3
120208 ,KR ,495 ,MMUS ,0265 ,Music ,5113 ,Musicology ,6,1,5,0,5,0,0,0,0,0,0,1,5,10KS0265MMUS,fa,20,0,1,1,0,0,0,,,1
120208 ,KR ,495 ,MMUS ,0265 ,Music ,5114 ,Piano Pedagogy ,1,0,1,0,0,0,0,0,0,1,0,0,1,10KS0265MMUS,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,495 ,MMUS ,0265 ,Music ,5115 ,Instrumental Conducting (Band) ,2,2,0,0,2,0,0,0,0,0,0,0,2,10KS0265MMUS,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,495 ,MMUS ,0265 ,Music ,5116 ,Instrumental Conducting (Orch) ,2,2,0,0,1,1,0,0,0,0,0,0,2,10KS0265MMUS,fa,20,0,0,0,0,0,1,,,0
120208 ,KR ,495 ,MMUS ,0265 ,Music ,5117 ,Vocal Coaching & Accompanying ,2,2,0,0,2,0,0,0,0,0,0,2,0,10KS0265MMUS,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,495 ,MMUS ,0265 ,Music ,5118 ,Jazz Performance ,14,12,2,0,9,1,0,0,0,3,0,6,8,10KS0265MMUS,fa,20,0,1,0,1,0,1,,,0
120208 ,KR ,495 ,PHD ,0168 ,Music Education ,  ,  ,8,4,4,0,5,1,1,1,0,0,0,5,3,10KS0168PHD,fa,20,0,0,1,0,0,1,,,2
120208 ,KR ,495 ,PHD ,1481 ,Musicology ,  ,  ,19,10,9,0,15,0,0,2,0,0,0,1,18,10KS1481PHD,fa,20,0,2,1,0,0,2,,,3
120208 ,KR ,495 ,PHD ,1481 ,Musicology ,5080 ,Medieval Studies ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KS1481PHD,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,526 ,BASA ,5665 ,Studio Art ,  ,  ,6,0,6,0,1,0,0,4,0,0,0,5,1,10KR5665BASA,fa,20,0,1,1,2,0,0,,,4
120208 ,KR ,526 ,BASA ,5665 ,Studio Art ,0257 ,Painting ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KR5665BASA,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,526 ,BASA ,5665 ,Studio Art ,0259 ,Printmaking ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KR5665BASA,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,526 ,BASA ,5665 ,Studio Art ,5647 ,New Media ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KR5665BASA,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,526 ,BASA ,5665 ,Studio Art ,5648 ,General Studio Art ,2,0,2,0,2,0,0,0,0,0,0,2,0,10KR5665BASA,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,526 ,BFA ,0148 ,Graphic Design ,  ,  ,239,87,152,0,105,38,25,40,1,17,5,208,31,10KR0148BFA,fa,20,0,8,29,4,3,47,,,68
120208 ,KR ,526 ,BFA ,0150 ,History of Art ,  ,  ,3,0,3,0,1,0,0,0,0,2,0,1,2,10KR0150BFA,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,526 ,BFA ,0151 ,Photography ,  ,  ,24,9,15,0,13,1,3,4,0,1,0,23,1,10KR0151BFA,fa,20,0,2,5,0,0,2,,,9
120208 ,KR ,526 ,BFA ,0152 ,Industrial Design ,  ,  ,179,84,95,0,40,47,5,18,0,62,2,90,89,10KR0152BFA,fa,20,0,5,5,2,2,54,,,24
120208 ,KR ,526 ,BFA ,0153 ,Painting ,  ,  ,17,3,14,0,6,2,3,4,0,1,0,15,2,10KR0153BFA,fa,20,0,1,4,0,0,2,,,8
120208 ,KR ,526 ,BFA ,0154 ,Sculpture ,  ,  ,2,1,1,0,1,0,0,1,0,0,0,2,0,10KR0154BFA,fa,20,0,0,0,0,0,0,,,1
120208 ,KR ,526 ,BFA ,0169 ,Art Education ,  ,  ,44,4,40,0,22,5,2,8,0,2,1,40,4,10KR0169BFA,fa,20,0,4,2,1,0,8,,,10
120208 ,KR ,526 ,BFA ,5128 ,New Media ,  ,  ,18,7,11,0,7,4,2,2,0,2,0,15,3,10KR5128BFA,fa,20,0,1,3,1,0,5,,,4
120208 ,KR ,526 ,BFA ,5720 ,Art and Art History ,  ,  ,4,0,4,0,0,0,0,2,0,2,0,2,2,10KR5720BFA,fa,20,0,0,0,0,0,1,,,2
120208 ,KR ,526 ,BFASA ,5665 ,Studio Art ,  ,  ,11,2,9,0,6,0,2,1,0,1,0,9,2,10KR5665BFAS,fa,20,0,1,2,0,0,1,,,3
120208 ,KR ,526 ,BFASA ,5665 ,Studio Art ,0257 ,Painting ,4,1,3,0,2,0,1,1,0,0,0,4,0,10KR5665BFAS,fa,20,0,0,1,0,0,0,,,2
120208 ,KR ,526 ,BFASA ,5665 ,Studio Art ,0260 ,Sculpture ,2,1,1,0,0,0,1,1,0,0,0,2,0,10KR5665BFAS,fa,20,0,0,1,0,0,0,,,2
120208 ,KR ,526 ,BFASA ,5665 ,Studio Art ,5647 ,New Media ,1,0,1,0,1,0,0,0,0,0,0,1,0,10KR5665BFAS,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,526 ,BFASA ,5665 ,Studio Art ,5648 ,General Studio Art ,8,0,8,0,6,0,0,2,0,0,0,7,1,10KR5665BFAS,fa,20,0,0,1,0,0,0,,,2
120208 ,KR ,526 ,EDM ,0169 ,Art Education ,  ,  ,2,0,2,0,0,2,0,0,0,0,0,2,0,10KS0169EDM,fa,20,0,0,0,0,0,2,,,0
120208 ,KR ,526 ,MA ,0169 ,Art Education ,  ,  ,3,0,3,0,1,0,0,2,0,0,0,1,2,10KS0169MA,fa,20,0,0,0,0,0,0,,,2
120208 ,KR ,526 ,MA ,0250 ,Art History ,  ,  ,6,2,4,0,4,1,0,0,0,1,0,4,2,10KS0250MA,fa,20,0,0,0,0,0,1,,,0
120208 ,KR ,526 ,MFA ,0252 ,Art and Design ,0254 ,Graphic Design ,8,3,5,0,3,0,1,0,0,2,1,4,4,10KS0254MFA,fa,20,0,1,2,1,0,0,,,2
120208 ,KR ,526 ,MFA ,0252 ,Art and Design ,0255 ,Industrial Design ,15,6,9,0,0,0,0,0,0,15,0,0,15,10KS0255MFA,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,526 ,MFA ,0252 ,Art and Design ,0256 ,Metals ,1,0,1,0,0,0,0,0,0,1,0,0,1,10KS0256MFA,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,526 ,MFA ,0252 ,Art and Design ,0257 ,Painting ,8,4,4,0,8,0,0,0,0,0,0,2,6,10KS0257MFA,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,526 ,MFA ,0252 ,Art and Design ,0258 ,Photography ,1,0,1,0,1,0,0,0,0,0,0,0,1,10KS0258MFA,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,526 ,MFA ,0252 ,Art and Design ,0260 ,Sculpture ,6,3,3,0,5,0,0,1,0,0,0,2,4,10KS0260MFA,fa,20,0,0,0,0,0,0,,,1
120208 ,KR ,526 ,NONE ,4090 ,Art Undeclared ,  ,  ,15,2,13,0,4,3,3,2,0,3,0,11,4,10KR4090NONE,fa,20,0,0,3,0,0,3,,,5
120208 ,KR ,526 ,PHD ,0169 ,Art Education ,  ,  ,10,1,9,0,4,0,0,2,0,4,0,5,5,10KS0169PHD,fa,20,0,0,0,1,0,0,,,2
120208 ,KR ,526 ,PHD ,0250 ,Art History ,  ,  ,9,1,8,0,5,1,0,1,0,2,0,1,8,10KS0250PHD,fa,20,0,0,0,0,0,1,,,1
120208 ,KR ,569 ,BLA ,0156 ,Landscape Architecture ,  ,  ,68,35,33,0,29,6,4,17,0,12,0,54,14,10KR0156BLA,fa,20,0,0,4,1,0,8,,,21
120208 ,KR ,569 ,MLA ,0156 ,Landscape Architecture ,  ,  ,32,10,22,0,7,1,0,0,0,24,0,4,28,10KS0156MLA,fa,20,0,0,0,0,0,1,,,0
120208 ,KR ,569 ,PHD ,0156 ,Landscape Architecture ,  ,  ,13,5,8,0,4,0,0,0,0,9,0,3,10,10KS0156PHD,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,644 ,BS ,5749 ,Sustainable Design ,  ,  ,17,8,9,0,6,2,0,5,0,3,0,13,4,10KR5749BS,fa,20,0,1,0,0,0,4,,,5
120208 ,KR ,733 ,BA ,5504 ,Urban Studies and Planning ,  ,  ,30,18,12,0,16,3,2,2,0,6,0,20,10,10KR5504BA,fa,20,0,1,4,0,0,3,,,5
120208 ,KR ,733 ,BA ,5504 ,Urban Studies and Planning ,5564 ,Sustainability ,20,11,9,0,11,4,0,2,0,2,0,17,3,10KR5504BA,fa,20,0,1,1,0,0,4,,,3
120208 ,KR ,733 ,BA ,5504 ,Urban Studies and Planning ,5565 ,Policy and Planning ,26,12,14,0,6,1,7,8,0,0,1,23,3,10KR5504BA,fa,20,0,3,8,0,0,4,,,15
120208 ,KR ,733 ,BA ,5504 ,Urban Studies and Planning ,5566 ,Global Cities ,3,3,0,0,2,0,1,0,0,0,0,3,0,10KR5504BA,fa,20,0,0,1,0,0,0,,,1
120208 ,KR ,733 ,BA ,5504 ,Urban Studies and Planning ,5567 ,Social Justice ,8,2,6,0,0,0,1,4,0,0,0,8,0,10KR5504BA,fa,20,0,3,4,2,1,1,,,8
120208 ,KR ,733 ,MS ,5638 ,Sustainable Urban Management ,  ,  ,2,1,1,0,0,0,0,0,0,2,0,0,2,1PKS5638MS,fa,20,0,0,0,0,0,0,,,0
120208 ,KR ,733 ,MUP ,0155 ,Urban Planning ,  ,  ,48,18,30,0,23,0,4,4,0,16,1,17,31,10KS0155MUP,fa,20,0,0,6,1,0,0,,,8
120208 ,KR ,733 ,PHD ,0274 ,Regional Planning ,  ,  ,14,5,9,0,2,1,0,1,0,10,0,2,12,10KS0274PHD,fa,20,0,0,1,1,0,1,,,1
